# Intensity Error [-0.167K,0.333K,0] DeltaE
#  shape: 20x70
7.648798e-02 7.648798e-02 2.974999e+00 5.050000e+00
-6.406646e-02 1.115695e-01 2.974999e+00 5.150000e+00
3.205607e-01 1.433633e-01 2.974999e+00 5.250000e+00
-2.482697e-01 2.156156e-01 2.974999e+00 5.350000e+00
2.507890e-01 1.253975e-01 2.974999e+00 5.450000e+00
-6.501660e-04 9.685526e-02 2.974999e+00 5.550000e+00
-2.352778e-01 1.856326e-01 2.974999e+00 5.650000e+00
1.208113e-01 1.199368e-01 2.974999e+00 5.750000e+00
-1.372646e-01 1.359440e-01 2.974999e+00 5.850000e+00
5.951542e-04 1.858195e-01 2.974999e+00 5.950000e+00
2.866396e-01 1.758793e-01 2.974999e+00 6.050000e+00
5.242758e-01 3.156678e-01 2.974999e+00 6.150000e+00
-8.253732e-01 4.765320e-01 2.974999e+00 6.250000e+00
nan nan 2.974999e+00 6.350000e+00
nan nan 2.974999e+00 6.450000e+00
nan nan 2.974999e+00 6.550000e+00
nan nan 2.974999e+00 6.650000e+00
nan nan 2.974999e+00 6.750000e+00
nan nan 2.974999e+00 6.850000e+00
nan nan 2.974999e+00 6.950000e+00
