# Intensity Error [-0.167K,0.333K,0] DeltaE
#  shape: 20x70
7.390790e-04 9.132289e-02 2.974999e+00 4.850000e+00
-2.274504e-04 1.291551e-01 2.974999e+00 4.950000e+00
1.426057e-01 1.136614e-01 2.974999e+00 5.050000e+00
3.329762e-02 1.113981e-01 2.974999e+00 5.150000e+00
-3.206501e-02 1.033504e-01 2.974999e+00 5.250000e+00
3.122748e-01 1.166826e-01 2.974999e+00 5.350000e+00
-9.753788e-02 1.067681e-01 2.974999e+00 5.450000e+00
-5.397737e-04 1.036008e-01 2.974999e+00 5.550000e+00
1.807774e-01 1.207430e-01 2.974999e+00 5.650000e+00
-5.964792e-02 9.497565e-02 2.974999e+00 5.750000e+00
2.327857e-01 1.206434e-01 2.974999e+00 5.850000e+00
2.468957e-01 1.238647e-01 2.974999e+00 5.950000e+00
3.861387e-02 1.449333e-01 2.974999e+00 6.050000e+00
2.575959e-01 2.697772e-01 2.974999e+00 6.150000e+00
-6.390128e-01 4.804495e-01 2.974999e+00 6.250000e+00
nan nan 2.974999e+00 6.350000e+00
nan nan 2.974999e+00 6.450000e+00
nan nan 2.974999e+00 6.550000e+00
nan nan 2.974999e+00 6.650000e+00
nan nan 2.974999e+00 6.750000e+00
nan nan 2.974999e+00 6.850000e+00
nan nan 2.974999e+00 6.950000e+00
