# Intensity Error [0,-0.5K,0] DeltaE
#  shape: 34x70
3.661636e-01 1.383971e-01 -1.625000e+00 6.500000e-01
8.426990e-01 2.106755e-01 -1.625000e+00 7.500000e-01
6.349960e-01 1.833079e-01 -1.625000e+00 8.500000e-01
1.312121e+00 2.624246e-01 -1.625000e+00 9.500000e-01
1.054936e+00 2.584841e-01 -1.625000e+00 1.050000e+00
9.951587e-01 2.400656e-01 -1.625000e+00 1.150000e+00
6.274360e-01 1.956467e-01 -1.625000e+00 1.250000e+00
5.822771e-01 1.908978e-01 -1.625000e+00 1.350000e+00
7.871164e-01 2.032330e-01 -1.625000e+00 1.450000e+00
4.656137e-01 1.552051e-01 -1.625000e+00 1.550000e+00
2.600348e-01 1.162915e-01 -1.625000e+00 1.650000e+00
2.596786e-01 1.161320e-01 -1.625000e+00 1.750000e+00
3.710392e-01 1.402400e-01 -1.625000e+00 1.850000e+00
-1.810097e-04 7.401725e-02 -1.625000e+00 1.950000e+00
1.552251e-01 8.961936e-02 -1.625000e+00 2.050000e+00
5.323197e-02 9.215375e-02 -1.625000e+00 2.150000e+00
1.096140e-01 7.750898e-02 -1.625000e+00 2.250000e+00
1.097688e-01 7.761829e-02 -1.625000e+00 2.350000e+00
1.668144e-01 9.631052e-02 -1.625000e+00 2.450000e+00
3.855117e-01 1.651224e-01 -1.625000e+00 2.550000e+00
1.120411e-01 1.118137e-01 -1.625000e+00 2.650000e+00
2.213427e-01 1.106720e-01 -1.625000e+00 2.750000e+00
2.178829e-01 1.332164e-01 -1.625000e+00 2.850000e+00
1.646599e-01 9.506669e-02 -1.625000e+00 2.950000e+00
2.188404e-01 1.094207e-01 -1.625000e+00 3.050000e+00
3.255982e-01 1.329253e-01 -1.625000e+00 3.150000e+00
1.601040e-01 1.197412e-01 -1.625000e+00 3.250000e+00
5.219170e-02 1.160311e-01 -1.625000e+00 3.350000e+00
1.538193e-01 8.880794e-02 -1.625000e+00 3.450000e+00
1.989154e-01 1.219918e-01 -1.625000e+00 3.550000e+00
-5.042369e-02 1.127785e-01 -1.625000e+00 3.650000e+00
1.973210e-01 1.551150e-01 -1.625000e+00 3.750000e+00
-4.714299e-02 1.816564e-01 -1.625000e+00 3.850000e+00
1.377376e-01 2.017082e-01 -1.625000e+00 3.950000e+00
4.417264e-02 1.650207e-01 -1.625000e+00 4.050000e+00
3.184805e-01 1.875795e-01 -1.625000e+00 4.150000e+00
-4.357877e-02 1.956040e-01 -1.625000e+00 4.250000e+00
2.203477e-01 1.164042e-01 -1.625000e+00 4.350000e+00
4.365874e-02 4.365874e-02 -1.625000e+00 4.450000e+00
1.268058e-01 1.118057e-01 -1.625000e+00 4.550000e+00
2.949501e-01 1.265064e-01 -1.625000e+00 4.650000e+00
4.817941e-01 1.501688e-01 -1.625000e+00 4.750000e+00
4.848190e-01 1.859883e-01 -1.625000e+00 4.850000e+00
1.706483e-01 1.393374e-01 -1.625000e+00 4.950000e+00
6.187309e-02 1.264055e-01 -1.625000e+00 5.050000e+00
1.975267e-01 1.397897e-01 -1.625000e+00 5.150000e+00
1.107241e-01 9.709315e-02 -1.625000e+00 5.250000e+00
1.551331e-01 1.444110e-01 -1.625000e+00 5.350000e+00
3.235689e-02 1.158120e-01 -1.625000e+00 5.450000e+00
-1.179261e-01 9.373587e-02 -1.625000e+00 5.550000e+00
-2.990668e-02 1.469615e-01 -1.625000e+00 5.650000e+00
-5.376930e-02 1.691680e-01 -1.625000e+00 5.750000e+00
4.403885e-01 2.068279e-01 -1.625000e+00 5.850000e+00
-1.563304e-04 1.898249e-01 -1.625000e+00 5.950000e+00
1.193250e-01 1.320019e-01 -1.625000e+00 6.050000e+00
6.399618e-02 1.137035e-01 -1.625000e+00 6.150000e+00
1.070447e-01 1.123159e-01 -1.625000e+00 6.250000e+00
-1.233542e-01 9.685649e-02 -1.625000e+00 6.350000e+00
1.575269e-01 1.599746e-01 -1.625000e+00 6.450000e+00
nan nan -1.625000e+00 6.550000e+00
nan nan -1.625000e+00 6.650000e+00
nan nan -1.625000e+00 6.750000e+00
nan nan -1.625000e+00 6.850000e+00
nan nan -1.625000e+00 6.950000e+00
2.800628e+01 1.241358e+00 -1.595000e+00 5.000000e-02
7.505583e+00 6.713206e-01 -1.595000e+00 1.500000e-01
9.642308e-01 2.410583e-01 -1.595000e+00 2.500000e-01
4.169912e-01 1.576082e-01 -1.595000e+00 3.500000e-01
5.650920e-01 2.080839e-01 -1.595000e+00 4.500000e-01
2.474555e-01 1.515987e-01 -1.595000e+00 5.500000e-01
4.945407e-01 1.748468e-01 -1.595000e+00 6.500000e-01
2.491102e-01 1.526142e-01 -1.595000e+00 7.500000e-01
8.132176e-01 2.173420e-01 -1.595000e+00 8.500000e-01
8.379654e-01 2.163623e-01 -1.595000e+00 9.500000e-01
1.260398e+00 2.687186e-01 -1.595000e+00 1.050000e+00
1.048017e+00 2.404320e-01 -1.595000e+00 1.150000e+00
7.676461e-01 1.982061e-01 -1.595000e+00 1.250000e+00
1.554159e-01 1.160744e-01 -1.595000e+00 1.350000e+00
3.641368e-01 1.376311e-01 -1.595000e+00 1.450000e+00
1.513579e-01 1.126958e-01 -1.595000e+00 1.550000e+00
5.042287e-01 1.745583e-01 -1.595000e+00 1.650000e+00
6.044640e-01 1.744944e-01 -1.595000e+00 1.750000e+00
3.092069e-01 1.456125e-01 -1.595000e+00 1.850000e+00
5.644687e-01 1.701942e-01 -1.595000e+00 1.950000e+00
1.485537e-01 8.576750e-02 -1.595000e+00 2.050000e+00
1.014257e-01 7.171884e-02 -1.595000e+00 2.150000e+00
1.985884e-01 9.929460e-02 -1.595000e+00 2.250000e+00
1.448699e-01 8.364084e-02 -1.595000e+00 2.350000e+00
9.841948e-02 9.827317e-02 -1.595000e+00 2.450000e+00
2.918571e-01 1.191504e-01 -1.595000e+00 2.550000e+00
4.943345e-02 8.578641e-02 -1.595000e+00 2.650000e+00
1.973051e-01 9.865270e-02 -1.595000e+00 2.750000e+00
2.406882e-01 1.076392e-01 -1.595000e+00 2.850000e+00
3.893938e-01 1.376721e-01 -1.595000e+00 2.950000e+00
9.482268e-02 1.339046e-01 -1.595000e+00 3.050000e+00
1.433243e-01 1.068021e-01 -1.595000e+00 3.150000e+00
1.886857e-01 9.434366e-02 -1.595000e+00 3.250000e+00
3.262332e-01 1.233055e-01 -1.595000e+00 3.350000e+00
1.436730e-01 8.294962e-02 -1.595000e+00 3.450000e+00
2.317278e-01 1.224359e-01 -1.595000e+00 3.550000e+00
4.610566e-02 8.035271e-02 -1.595000e+00 3.650000e+00
-4.600632e-02 1.506787e-01 -1.595000e+00 3.750000e+00
2.360810e-01 2.069226e-01 -1.595000e+00 3.850000e+00
1.418031e-01 1.697491e-01 -1.595000e+00 3.950000e+00
4.299915e-01 1.971031e-01 -1.595000e+00 4.050000e+00
4.840322e-02 1.756551e-01 -1.595000e+00 4.150000e+00
-9.849881e-02 1.711153e-01 -1.595000e+00 4.250000e+00
1.440695e-01 1.263802e-01 -1.595000e+00 4.350000e+00
9.206542e-02 9.265422e-02 -1.595000e+00 4.450000e+00
2.863506e-01 1.082319e-01 -1.595000e+00 4.550000e+00
-1.508085e-01 1.305934e-01 -1.595000e+00 4.650000e+00
6.560571e-02 1.624373e-01 -1.595000e+00 4.750000e+00
2.282095e-01 1.424326e-01 -1.595000e+00 4.850000e+00
1.353578e-01 1.356184e-01 -1.595000e+00 4.950000e+00
2.267964e-01 1.695731e-01 -1.595000e+00 5.050000e+00
-5.065459e-04 1.349698e-01 -1.595000e+00 5.150000e+00
-1.351275e-01 1.154165e-01 -1.595000e+00 5.250000e+00
-5.742579e-04 7.228889e-02 -1.595000e+00 5.350000e+00
-3.898770e-04 6.074746e-02 -1.595000e+00 5.450000e+00
5.856331e-02 1.410151e-01 -1.595000e+00 5.550000e+00
-1.395817e-01 1.801534e-01 -1.595000e+00 5.650000e+00
1.943401e-01 1.678550e-01 -1.595000e+00 5.750000e+00
2.521927e-01 1.881784e-01 -1.595000e+00 5.850000e+00
-5.099430e-02 1.300522e-01 -1.595000e+00 5.950000e+00
-2.190228e-02 1.295892e-01 -1.595000e+00 6.050000e+00
-1.916456e-02 9.749152e-02 -1.595000e+00 6.150000e+00
-2.579392e-02 8.923040e-02 -1.595000e+00 6.250000e+00
1.078474e-02 1.175328e-01 -1.595000e+00 6.350000e+00
0.000000e+00 0.000000e+00 -1.595000e+00 6.450000e+00
nan nan -1.595000e+00 6.550000e+00
nan nan -1.595000e+00 6.650000e+00
nan nan -1.595000e+00 6.750000e+00
nan nan -1.595000e+00 6.850000e+00
nan nan -1.595000e+00 6.950000e+00
3.256911e+01 1.284410e+00 -1.565000e+00 5.000000e-02
8.171550e+00 6.361552e-01 -1.565000e+00 1.500000e-01
1.157066e+00 2.412655e-01 -1.565000e+00 2.500000e-01
4.611430e-01 1.537146e-01 -1.565000e+00 3.500000e-01
3.698688e-01 1.397977e-01 -1.565000e+00 4.500000e-01
5.939887e-01 1.790946e-01 -1.565000e+00 5.500000e-01
3.245374e-01 1.324920e-01 -1.565000e+00 6.500000e-01
2.296624e-01 1.405952e-01 -1.565000e+00 7.500000e-01
2.926152e-01 1.308618e-01 -1.565000e+00 8.500000e-01
9.830194e-01 2.384178e-01 -1.565000e+00 9.500000e-01
6.590439e-01 1.987098e-01 -1.565000e+00 1.050000e+00
1.133506e+00 2.600447e-01 -1.565000e+00 1.150000e+00
5.846936e-01 2.026173e-01 -1.565000e+00 1.250000e+00
5.473767e-01 1.824594e-01 -1.565000e+00 1.350000e+00
3.589765e-01 1.465520e-01 -1.565000e+00 1.450000e+00
2.340563e-01 1.170282e-01 -1.565000e+00 1.550000e+00
3.493977e-01 1.426413e-01 -1.565000e+00 1.650000e+00
6.128582e-01 1.847840e-01 -1.565000e+00 1.750000e+00
4.318271e-01 1.526742e-01 -1.565000e+00 1.850000e+00
3.792759e-01 1.433533e-01 -1.565000e+00 1.950000e+00
5.269248e-01 1.666288e-01 -1.565000e+00 2.050000e+00
2.188725e-01 1.094366e-01 -1.565000e+00 2.150000e+00
2.661456e-01 1.190242e-01 -1.565000e+00 2.250000e+00
5.119614e-02 5.119614e-02 -1.565000e+00 2.350000e+00
1.042429e-01 7.371085e-02 -1.565000e+00 2.450000e+00
0.000000e+00 0.000000e+00 -1.565000e+00 2.550000e+00
2.558482e-01 1.144194e-01 -1.565000e+00 2.650000e+00
3.034333e-01 1.238764e-01 -1.565000e+00 2.750000e+00
2.944276e-01 1.387006e-01 -1.565000e+00 2.850000e+00
2.515212e-01 1.330515e-01 -1.565000e+00 2.950000e+00
1.476094e-01 8.522249e-02 -1.565000e+00 3.050000e+00
1.025477e-01 7.251327e-02 -1.565000e+00 3.150000e+00
5.107902e-02 5.107902e-02 -1.565000e+00 3.250000e+00
1.507691e-01 8.704664e-02 -1.565000e+00 3.350000e+00
1.517854e-01 1.128949e-01 -1.565000e+00 3.450000e+00
4.947064e-02 8.600185e-02 -1.565000e+00 3.550000e+00
-3.767263e-04 1.049347e-01 -1.565000e+00 3.650000e+00
1.526832e-01 1.958964e-01 -1.565000e+00 3.750000e+00
-5.182941e-02 1.146428e-01 -1.565000e+00 3.850000e+00
-5.072128e-02 8.736011e-02 -1.565000e+00 3.950000e+00
1.494937e-01 1.314305e-01 -1.565000e+00 4.050000e+00
4.761637e-02 1.563346e-01 -1.565000e+00 4.150000e+00
4.611740e-02 1.962333e-01 -1.565000e+00 4.250000e+00
4.073022e-02 1.345623e-01 -1.565000e+00 4.350000e+00
1.541081e-01 1.088861e-01 -1.565000e+00 4.450000e+00
2.844449e-01 1.332991e-01 -1.565000e+00 4.550000e+00
-1.080058e-01 1.585450e-01 -1.565000e+00 4.650000e+00
1.496980e-01 1.056413e-01 -1.565000e+00 4.750000e+00
-1.214570e-01 1.767180e-01 -1.565000e+00 4.850000e+00
1.936378e-01 1.282540e-01 -1.565000e+00 4.950000e+00
-9.933397e-02 1.435468e-01 -1.565000e+00 5.050000e+00
5.886242e-02 9.286380e-02 -1.565000e+00 5.150000e+00
-7.081007e-06 1.344023e-01 -1.565000e+00 5.250000e+00
1.239785e-01 7.572268e-02 -1.565000e+00 5.350000e+00
2.936318e-02 7.563970e-02 -1.565000e+00 5.450000e+00
-8.191958e-02 1.756473e-01 -1.565000e+00 5.550000e+00
-3.559435e-01 1.904220e-01 -1.565000e+00 5.650000e+00
5.123762e-02 1.656675e-01 -1.565000e+00 5.750000e+00
-2.821492e-01 1.525434e-01 -1.565000e+00 5.850000e+00
-2.224744e-02 1.226251e-01 -1.565000e+00 5.950000e+00
-1.559446e-01 8.630504e-02 -1.565000e+00 6.050000e+00
-7.130943e-02 9.618891e-02 -1.565000e+00 6.150000e+00
-2.051541e-02 8.102414e-02 -1.565000e+00 6.250000e+00
6.472226e-01 3.408051e-01 -1.565000e+00 6.350000e+00
nan nan -1.565000e+00 6.450000e+00
nan nan -1.565000e+00 6.550000e+00
nan nan -1.565000e+00 6.650000e+00
nan nan -1.565000e+00 6.750000e+00
nan nan -1.565000e+00 6.850000e+00
nan nan -1.565000e+00 6.950000e+00
3.401450e+01 1.290246e+00 -1.535000e+00 5.000000e-02
7.438645e+00 5.993932e-01 -1.535000e+00 1.500000e-01
1.494467e+00 2.728514e-01 -1.535000e+00 2.500000e-01
5.890862e-01 1.700549e-01 -1.535000e+00 3.500000e-01
5.229798e-01 1.576845e-01 -1.535000e+00 4.500000e-01
6.486186e-01 1.798948e-01 -1.535000e+00 5.500000e-01
4.925946e-01 1.557724e-01 -1.535000e+00 6.500000e-01
4.755366e-01 1.647834e-01 -1.535000e+00 7.500000e-01
1.985837e-01 9.929212e-02 -1.535000e+00 8.500000e-01
5.410240e-01 1.631253e-01 -1.535000e+00 9.500000e-01
7.831586e-01 1.957901e-01 -1.535000e+00 1.050000e+00
8.778958e-01 2.129215e-01 -1.535000e+00 1.150000e+00
1.084091e+00 2.365688e-01 -1.535000e+00 1.250000e+00
1.011261e+00 2.319997e-01 -1.535000e+00 1.350000e+00
2.108243e-01 1.054123e-01 -1.535000e+00 1.450000e+00
3.101374e-01 1.460343e-01 -1.535000e+00 1.550000e+00
3.952589e-01 1.493945e-01 -1.535000e+00 1.650000e+00
2.281580e-01 1.140793e-01 -1.535000e+00 1.750000e+00
5.545746e-02 1.229361e-01 -1.535000e+00 1.850000e+00
3.392174e-01 1.384853e-01 -1.535000e+00 1.950000e+00
2.221696e-01 1.360341e-01 -1.535000e+00 2.050000e+00
6.239936e-01 1.881419e-01 -1.535000e+00 2.150000e+00
1.124052e-01 7.948268e-02 -1.535000e+00 2.250000e+00
5.362533e-02 9.316514e-02 -1.535000e+00 2.350000e+00
1.123137e-01 7.941796e-02 -1.535000e+00 2.450000e+00
1.638152e-01 9.457898e-02 -1.535000e+00 2.550000e+00
1.668688e-01 9.634185e-02 -1.535000e+00 2.650000e+00
1.099470e-01 7.774460e-02 -1.535000e+00 2.750000e+00
1.061396e-01 7.505208e-02 -1.535000e+00 2.850000e+00
1.653918e-01 1.452537e-01 -1.535000e+00 2.950000e+00
2.632331e-01 1.177218e-01 -1.535000e+00 3.050000e+00
1.085302e-01 1.087341e-01 -1.535000e+00 3.150000e+00
5.180193e-02 5.180193e-02 -1.535000e+00 3.250000e+00
2.518719e-01 1.126412e-01 -1.535000e+00 3.350000e+00
1.004070e-01 1.000264e-01 -1.535000e+00 3.450000e+00
-4.817612e-02 8.285019e-02 -1.535000e+00 3.550000e+00
1.896205e-01 9.481069e-02 -1.535000e+00 3.650000e+00
-6.506244e-04 1.405634e-01 -1.535000e+00 3.750000e+00
4.477505e-02 1.343254e-01 -1.535000e+00 3.850000e+00
2.904527e-01 1.499352e-01 -1.535000e+00 3.950000e+00
-1.284611e-01 1.135036e-01 -1.535000e+00 4.050000e+00
-3.916016e-02 1.587290e-01 -1.535000e+00 4.150000e+00
3.304201e-01 1.543198e-01 -1.535000e+00 4.250000e+00
8.285243e-02 1.011660e-01 -1.535000e+00 4.350000e+00
8.483335e-02 5.998712e-02 -1.535000e+00 4.450000e+00
5.575533e-04 1.085699e-01 -1.535000e+00 4.550000e+00
-2.193963e-01 1.694542e-01 -1.535000e+00 4.650000e+00
1.119958e-01 1.248587e-01 -1.535000e+00 4.750000e+00
-6.298742e-02 1.414765e-01 -1.535000e+00 4.850000e+00
8.809187e-02 1.207410e-01 -1.535000e+00 4.950000e+00
-1.786880e-01 1.116774e-01 -1.535000e+00 5.050000e+00
9.304241e-02 8.187937e-02 -1.535000e+00 5.150000e+00
-3.034589e-02 9.827385e-02 -1.535000e+00 5.250000e+00
-2.622929e-02 9.026924e-02 -1.535000e+00 5.350000e+00
2.246445e-01 1.489215e-01 -1.535000e+00 5.450000e+00
-1.842576e-01 1.688404e-01 -1.535000e+00 5.550000e+00
-4.397001e-04 1.574599e-01 -1.535000e+00 5.650000e+00
-1.848620e-01 1.548092e-01 -1.535000e+00 5.750000e+00
-1.081786e-01 9.800218e-02 -1.535000e+00 5.850000e+00
-2.021511e-03 1.040131e-01 -1.535000e+00 5.950000e+00
-3.042636e-02 7.815989e-02 -1.535000e+00 6.050000e+00
-2.053592e-02 6.345891e-02 -1.535000e+00 6.150000e+00
-1.788639e-01 1.512469e-01 -1.535000e+00 6.250000e+00
nan nan -1.535000e+00 6.350000e+00
nan nan -1.535000e+00 6.450000e+00
nan nan -1.535000e+00 6.550000e+00
nan nan -1.535000e+00 6.650000e+00
nan nan -1.535000e+00 6.750000e+00
nan nan -1.535000e+00 6.850000e+00
nan nan -1.535000e+00 6.950000e+00
3.434574e+01 1.459213e+00 -1.505000e+00 5.000000e-02
7.455100e+00 6.440234e-01 -1.505000e+00 1.500000e-01
1.163381e+00 2.590910e-01 -1.505000e+00 2.500000e-01
7.445932e-01 1.922534e-01 -1.505000e+00 3.500000e-01
3.301344e-01 1.414857e-01 -1.505000e+00 4.500000e-01
1.444602e-01 8.340411e-02 -1.505000e+00 5.500000e-01
3.806029e-01 1.345638e-01 -1.505000e+00 6.500000e-01
1.852125e-01 9.260623e-02 -1.505000e+00 7.500000e-01
4.872651e-01 1.540870e-01 -1.505000e+00 8.500000e-01
1.925997e-01 9.630012e-02 -1.505000e+00 9.500000e-01
9.143848e-01 2.044633e-01 -1.505000e+00 1.050000e+00
9.129416e-01 2.094437e-01 -1.505000e+00 1.150000e+00
1.190288e+00 2.380582e-01 -1.505000e+00 1.250000e+00
7.578297e-01 1.894581e-01 -1.505000e+00 1.350000e+00
5.239052e-01 1.579638e-01 -1.505000e+00 1.450000e+00
5.950752e-01 1.650446e-01 -1.505000e+00 1.550000e+00
9.480936e-02 6.704073e-02 -1.505000e+00 1.650000e+00
4.708032e-02 8.154057e-02 -1.505000e+00 1.750000e+00
3.645236e-01 1.288788e-01 -1.505000e+00 1.850000e+00
9.587584e-02 1.363448e-01 -1.505000e+00 1.950000e+00
4.191540e-01 1.397181e-01 -1.505000e+00 2.050000e+00
3.801432e-01 1.778514e-01 -1.505000e+00 2.150000e+00
1.419298e-01 1.255710e-01 -1.505000e+00 2.250000e+00
1.814382e-01 9.071951e-02 -1.505000e+00 2.350000e+00
2.390204e-01 1.068938e-01 -1.505000e+00 2.450000e+00
9.223450e-02 6.521993e-02 -1.505000e+00 2.550000e+00
-1.410611e-01 1.053982e-01 -1.505000e+00 2.650000e+00
2.735536e-04 9.429365e-02 -1.505000e+00 2.750000e+00
9.000088e-02 6.364047e-02 -1.505000e+00 2.850000e+00
1.832136e-01 9.160709e-02 -1.505000e+00 2.950000e+00
8.616518e-02 8.595217e-02 -1.505000e+00 3.050000e+00
8.878221e-02 8.899249e-02 -1.505000e+00 3.150000e+00
1.695137e-01 1.041067e-01 -1.505000e+00 3.250000e+00
1.310223e-01 7.564583e-02 -1.505000e+00 3.350000e+00
1.285200e-01 1.136266e-01 -1.505000e+00 3.450000e+00
1.683332e-01 1.033032e-01 -1.505000e+00 3.550000e+00
2.962487e-01 1.405034e-01 -1.505000e+00 3.650000e+00
-4.181386e-02 9.238399e-02 -1.505000e+00 3.750000e+00
1.425798e-04 1.355290e-01 -1.505000e+00 3.850000e+00
3.740864e-04 1.514349e-01 -1.505000e+00 3.950000e+00
3.083440e-04 1.338923e-01 -1.505000e+00 4.050000e+00
1.965613e-01 1.833875e-01 -1.505000e+00 4.150000e+00
1.546583e-01 1.151666e-01 -1.505000e+00 4.250000e+00
1.012262e-01 1.013508e-01 -1.505000e+00 4.350000e+00
1.302596e-01 1.148456e-01 -1.505000e+00 4.450000e+00
-7.389463e-02 1.288655e-01 -1.505000e+00 4.550000e+00
2.158884e-01 1.345182e-01 -1.505000e+00 4.650000e+00
1.795793e-01 9.488109e-02 -1.505000e+00 4.750000e+00
-8.924422e-02 1.078177e-01 -1.505000e+00 4.850000e+00
-1.251858e-01 1.321595e-01 -1.505000e+00 4.950000e+00
-2.955980e-02 7.986294e-02 -1.505000e+00 5.050000e+00
8.280647e-02 8.211486e-02 -1.505000e+00 5.150000e+00
5.413605e-02 1.030201e-01 -1.505000e+00 5.250000e+00
8.374514e-02 1.083482e-01 -1.505000e+00 5.350000e+00
-1.280114e-01 1.456959e-01 -1.505000e+00 5.450000e+00
1.732106e-01 1.431108e-01 -1.505000e+00 5.550000e+00
3.885561e-01 1.571353e-01 -1.505000e+00 5.650000e+00
2.255293e-02 1.106457e-01 -1.505000e+00 5.750000e+00
-5.732824e-04 9.290774e-02 -1.505000e+00 5.850000e+00
-3.086142e-02 8.140929e-02 -1.505000e+00 5.950000e+00
7.764097e-02 7.684287e-02 -1.505000e+00 6.050000e+00
1.460120e-02 8.636767e-02 -1.505000e+00 6.150000e+00
0.000000e+00 0.000000e+00 -1.505000e+00 6.250000e+00
nan nan -1.505000e+00 6.350000e+00
nan nan -1.505000e+00 6.450000e+00
nan nan -1.505000e+00 6.550000e+00
nan nan -1.505000e+00 6.650000e+00
nan nan -1.505000e+00 6.750000e+00
nan nan -1.505000e+00 6.850000e+00
nan nan -1.505000e+00 6.950000e+00
3.911949e+01 1.637103e+00 -1.475001e+00 5.000000e-02
1.010816e+01 8.423476e-01 -1.475001e+00 1.500000e-01
1.345258e+00 3.086241e-01 -1.475001e+00 2.500000e-01
5.161016e-01 1.950685e-01 -1.475001e+00 3.500000e-01
6.285309e-01 2.095106e-01 -1.475001e+00 4.500000e-01
2.664628e-01 1.631135e-01 -1.475001e+00 5.500000e-01
6.313748e-02 6.313748e-02 -1.475001e+00 6.500000e-01
5.788530e-02 1.002284e-01 -1.475001e+00 7.500000e-01
2.232695e-01 1.116349e-01 -1.475001e+00 8.500000e-01
4.761255e-01 1.587088e-01 -1.475001e+00 9.500000e-01
4.400267e-01 1.466758e-01 -1.475001e+00 1.050000e+00
8.329759e-01 2.020269e-01 -1.475001e+00 1.150000e+00
4.698291e-01 1.485733e-01 -1.475001e+00 1.250000e+00
1.309351e+00 2.431409e-01 -1.475001e+00 1.350000e+00
6.616943e-01 1.889610e-01 -1.475001e+00 1.450000e+00
3.170712e-01 1.198419e-01 -1.475001e+00 1.550000e+00
1.829190e-01 9.145976e-02 -1.475001e+00 1.650000e+00
3.191189e-01 1.367400e-01 -1.475001e+00 1.750000e+00
2.171667e-01 9.712041e-02 -1.475001e+00 1.850000e+00
4.148668e-01 1.382892e-01 -1.475001e+00 1.950000e+00
1.783104e-01 8.915564e-02 -1.475001e+00 2.050000e+00
4.095717e-01 1.510045e-01 -1.475001e+00 2.150000e+00
3.209678e-01 1.213147e-01 -1.475001e+00 2.250000e+00
8.693523e-02 6.147264e-02 -1.475001e+00 2.350000e+00
4.587283e-02 7.998899e-02 -1.475001e+00 2.450000e+00
3.492782e-01 1.234891e-01 -1.475001e+00 2.550000e+00
0.000000e+00 0.000000e+00 -1.475001e+00 2.650000e+00
8.742369e-02 6.181796e-02 -1.475001e+00 2.750000e+00
4.233834e-02 7.369193e-02 -1.475001e+00 2.850000e+00
1.296842e-01 9.675536e-02 -1.475001e+00 2.950000e+00
1.235591e-01 1.092170e-01 -1.475001e+00 3.050000e+00
1.335076e-01 9.971138e-02 -1.475001e+00 3.150000e+00
8.572163e-02 6.061496e-02 -1.475001e+00 3.250000e+00
1.361150e-01 7.858680e-02 -1.475001e+00 3.350000e+00
9.097519e-02 1.113866e-01 -1.475001e+00 3.450000e+00
2.724364e-04 1.378912e-01 -1.475001e+00 3.550000e+00
1.005093e-04 1.707066e-01 -1.475001e+00 3.650000e+00
5.308777e-02 1.417563e-01 -1.475001e+00 3.750000e+00
5.545199e-02 1.804906e-01 -1.475001e+00 3.850000e+00
2.290767e-01 1.810182e-01 -1.475001e+00 3.950000e+00
1.587859e-01 1.401440e-01 -1.475001e+00 4.050000e+00
-9.566841e-02 1.795446e-01 -1.475001e+00 4.150000e+00
-8.023517e-02 9.938811e-02 -1.475001e+00 4.250000e+00
1.783654e-01 9.436778e-02 -1.475001e+00 4.350000e+00
-6.778865e-04 1.030759e-01 -1.475001e+00 4.450000e+00
2.234016e-01 1.152354e-01 -1.475001e+00 4.550000e+00
6.285486e-02 1.257179e-01 -1.475001e+00 4.650000e+00
-1.267077e-01 1.000208e-01 -1.475001e+00 4.750000e+00
9.099080e-02 1.173770e-01 -1.475001e+00 4.850000e+00
1.104619e-01 1.105735e-01 -1.475001e+00 4.950000e+00
-5.438272e-02 9.389932e-02 -1.475001e+00 5.050000e+00
-1.689283e-01 1.128857e-01 -1.475001e+00 5.150000e+00
5.391508e-02 9.999696e-02 -1.475001e+00 5.250000e+00
2.382529e-02 1.290068e-01 -1.475001e+00 5.350000e+00
2.726618e-01 1.661476e-01 -1.475001e+00 5.450000e+00
-4.397347e-02 1.420153e-01 -1.475001e+00 5.550000e+00
1.259146e-01 1.620311e-01 -1.475001e+00 5.650000e+00
6.004411e-02 8.653825e-02 -1.475001e+00 5.750000e+00
-8.142275e-02 9.429598e-02 -1.475001e+00 5.850000e+00
4.918173e-05 7.910450e-02 -1.475001e+00 5.950000e+00
7.514478e-02 7.080767e-02 -1.475001e+00 6.050000e+00
-8.728386e-01 5.039338e-01 -1.475001e+00 6.150000e+00
nan nan -1.475001e+00 6.250000e+00
nan nan -1.475001e+00 6.350000e+00
nan nan -1.475001e+00 6.450000e+00
nan nan -1.475001e+00 6.550000e+00
nan nan -1.475001e+00 6.650000e+00
nan nan -1.475001e+00 6.750000e+00
nan nan -1.475001e+00 6.850000e+00
nan nan -1.475001e+00 6.950000e+00
4.045234e+01 1.377016e+00 -1.445001e+00 5.000000e-02
1.069447e+01 7.379832e-01 -1.445001e+00 1.500000e-01
8.637511e-01 2.094908e-01 -1.445001e+00 2.500000e-01
3.854544e-01 1.456884e-01 -1.445001e+00 3.500000e-01
6.012920e-02 6.012920e-02 -1.445001e+00 4.500000e-01
3.547299e-01 1.448182e-01 -1.445001e+00 5.500000e-01
1.945819e-01 1.123424e-01 -1.445001e+00 6.500000e-01
1.329695e-01 1.327341e-01 -1.445001e+00 7.500000e-01
1.979207e-01 1.142697e-01 -1.445001e+00 8.500000e-01
2.745362e-01 1.372682e-01 -1.445001e+00 9.500000e-01
1.349677e-01 1.354192e-01 -1.445001e+00 1.050000e+00
7.523384e-01 2.268387e-01 -1.445001e+00 1.150000e+00
8.812571e-01 2.444176e-01 -1.445001e+00 1.250000e+00
7.171290e-01 2.162229e-01 -1.445001e+00 1.350000e+00
5.219176e-01 2.064746e-01 -1.445001e+00 1.450000e+00
5.489198e-01 2.023127e-01 -1.445001e+00 1.550000e+00
4.208326e-01 1.590601e-01 -1.445001e+00 1.650000e+00
4.046096e-01 1.529285e-01 -1.445001e+00 1.750000e+00
2.168370e-01 1.084186e-01 -1.445001e+00 1.850000e+00
1.122791e-01 7.939353e-02 -1.445001e+00 1.950000e+00
