# Intensity Error [0,-0.5K,0] DeltaE
#  shape: 34x70
8.808567e-02 8.808567e-02 -1.445001e+00 1.550000e+00
1.821075e-01 1.287697e-01 -1.445001e+00 1.650000e+00
4.447021e-01 1.988776e-01 -1.445001e+00 1.750000e+00
3.128047e-01 1.564024e-01 -1.445001e+00 1.850000e+00
6.198284e-01 2.342738e-01 -1.445001e+00 1.950000e+00
1.234033e+00 3.272393e-01 -1.445001e+00 2.050000e+00
3.243795e-01 1.621903e-01 -1.445001e+00 2.150000e+00
5.711279e-01 2.158669e-01 -1.445001e+00 2.250000e+00
2.199566e-01 1.637089e-01 -1.445001e+00 2.350000e+00
-1.493530e-04 1.204547e-01 -1.445001e+00 2.450000e+00
0.000000e+00 0.000000e+00 -1.445001e+00 2.550000e+00
2.492102e-01 1.438816e-01 -1.445001e+00 2.650000e+00
2.307204e-01 1.332069e-01 -1.445001e+00 2.750000e+00
8.184400e-02 8.184399e-02 -1.445001e+00 2.850000e+00
1.732503e-01 1.225066e-01 -1.445001e+00 2.950000e+00
-6.598648e-04 1.150505e-01 -1.445001e+00 3.050000e+00
1.808363e-01 1.278706e-01 -1.445001e+00 3.150000e+00
1.587924e-01 1.122833e-01 -1.445001e+00 3.250000e+00
0.000000e+00 0.000000e+00 -1.445001e+00 3.350000e+00
7.768233e-02 1.354809e-01 -1.445001e+00 3.450000e+00
0.000000e+00 0.000000e+00 -1.445001e+00 3.550000e+00
7.171024e-02 7.171023e-02 -1.445001e+00 3.650000e+00
1.566507e-01 1.107692e-01 -1.445001e+00 3.750000e+00
1.222517e-01 8.644509e-02 -1.445001e+00 3.850000e+00
2.000546e-01 1.487177e-01 -1.445001e+00 3.950000e+00
1.080404e-01 1.076058e-01 -1.445001e+00 4.050000e+00
0.000000e+00 0.000000e+00 -1.445001e+00 4.150000e+00
5.531699e-02 5.531699e-02 -1.445001e+00 4.250000e+00
1.864018e-01 1.076195e-01 -1.445001e+00 4.350000e+00
6.204064e-02 1.080424e-01 -1.445001e+00 4.450000e+00
1.821299e-01 1.351772e-01 -1.445001e+00 4.550000e+00
6.371645e-02 1.430736e-01 -1.445001e+00 4.650000e+00
5.314698e-02 9.206150e-02 -1.445001e+00 4.750000e+00
5.266727e-02 1.409975e-01 -1.445001e+00 4.850000e+00
-5.793137e-02 1.750738e-01 -1.445001e+00 4.950000e+00
5.525043e-02 5.525043e-02 -1.445001e+00 5.050000e+00
4.864038e-02 1.299421e-01 -1.445001e+00 5.150000e+00
2.499205e-01 1.656339e-01 -1.445001e+00 5.250000e+00
9.731407e-02 6.881148e-02 -1.445001e+00 5.350000e+00
2.240745e-01 1.183291e-01 -1.445001e+00 5.450000e+00
-6.849937e-04 1.449227e-01 -1.445001e+00 5.550000e+00
-2.406712e-01 1.392361e-01 -1.445001e+00 5.650000e+00
6.522152e-02 1.147306e-01 -1.445001e+00 5.750000e+00
1.277501e-01 1.375268e-01 -1.445001e+00 5.850000e+00
7.660023e-02 8.001573e-02 -1.445001e+00 5.950000e+00
5.134164e-01 2.567084e-01 -1.445001e+00 6.050000e+00
nan nan -1.445001e+00 6.150000e+00
nan nan -1.445001e+00 6.250000e+00
nan nan -1.445001e+00 6.350000e+00
nan nan -1.445001e+00 6.450000e+00
nan nan -1.445001e+00 6.550000e+00
nan nan -1.445001e+00 6.650000e+00
nan nan -1.445001e+00 6.750000e+00
nan nan -1.445001e+00 6.850000e+00
nan nan -1.445001e+00 6.950000e+00
4.075311e+01 1.605900e+00 -1.415001e+00 5.000000e-02
8.859915e+00 7.770672e-01 -1.415001e+00 1.500000e-01
1.397367e+00 3.049311e-01 -1.415001e+00 2.500000e-01
1.148688e+00 2.707490e-01 -1.415001e+00 3.500000e-01
6.305766e-01 2.101924e-01 -1.415001e+00 4.500000e-01
4.477267e-01 1.692249e-01 -1.415001e+00 5.500000e-01
2.685765e-01 1.342884e-01 -1.415001e+00 6.500000e-01
2.172599e-01 1.254356e-01 -1.415001e+00 7.500000e-01
3.306682e-01 1.478796e-01 -1.415001e+00 8.500000e-01
-7.807716e-02 7.807716e-02 -1.415001e+00 9.500000e-01
7.480686e-02 7.480686e-02 -1.415001e+00 1.050000e+00
0.000000e+00 0.000000e+00 -1.415001e+00 1.150000e+00
1.791967e-01 1.267114e-01 -1.415001e+00 1.250000e+00
7.759273e-02 7.759273e-02 -1.415001e+00 1.350000e+00
8.952828e-02 8.952828e-02 -1.415001e+00 1.450000e+00
0.000000e+00 0.000000e+00 -1.415001e+00 1.550000e+00
8.514230e-02 8.514231e-02 -1.415001e+00 1.650000e+00
3.024160e-01 1.746011e-01 -1.415001e+00 1.750000e+00
2.566588e-01 1.481823e-01 -1.415001e+00 1.850000e+00
9.579144e-02 9.579144e-02 -1.415001e+00 1.950000e+00
8.926388e-01 2.822776e-01 -1.415001e+00 2.050000e+00
7.134726e-01 2.522512e-01 -1.415001e+00 2.150000e+00
1.232573e+00 3.418547e-01 -1.415001e+00 2.250000e+00
3.339833e-01 1.669927e-01 -1.415001e+00 2.350000e+00
3.893514e-01 2.389434e-01 -1.415001e+00 2.450000e+00
8.316393e-02 1.435582e-01 -1.415001e+00 2.550000e+00
2.798713e-01 1.615844e-01 -1.415001e+00 2.650000e+00
2.135426e-05 1.182459e-01 -1.415001e+00 2.750000e+00
2.477532e-01 1.430414e-01 -1.415001e+00 2.850000e+00
-1.781997e-04 1.106601e-01 -1.415001e+00 2.950000e+00
7.209743e-02 1.608728e-01 -1.415001e+00 3.050000e+00
7.511619e-02 7.511619e-02 -1.415001e+00 3.150000e+00
1.917884e-01 1.107291e-01 -1.415001e+00 3.250000e+00
2.746856e-01 1.373430e-01 -1.415001e+00 3.350000e+00
1.137236e-01 8.041485e-02 -1.415001e+00 3.450000e+00
1.251950e-01 1.251734e-01 -1.415001e+00 3.550000e+00
1.640356e-01 9.470674e-02 -1.415001e+00 3.650000e+00
1.230596e-01 8.701673e-02 -1.415001e+00 3.750000e+00
1.647529e-01 9.512038e-02 -1.415001e+00 3.850000e+00
0.000000e+00 0.000000e+00 -1.415001e+00 3.950000e+00
5.954217e-02 1.333257e-01 -1.415001e+00 4.050000e+00
2.123897e-04 8.682572e-02 -1.415001e+00 4.150000e+00
-6.704389e-02 1.160195e-01 -1.415001e+00 4.250000e+00
1.158914e-01 8.194881e-02 -1.415001e+00 4.350000e+00
2.477735e-01 1.238870e-01 -1.415001e+00 4.450000e+00
5.189999e-02 1.390662e-01 -1.415001e+00 4.550000e+00
5.275112e-02 9.117818e-02 -1.415001e+00 4.650000e+00
5.648559e-04 1.174843e-01 -1.415001e+00 4.750000e+00
5.631258e-02 1.244312e-01 -1.415001e+00 4.850000e+00
-5.089155e-02 1.821785e-01 -1.415001e+00 4.950000e+00
-5.038529e-02 5.038529e-02 -1.415001e+00 5.050000e+00
1.031156e-01 1.020972e-01 -1.415001e+00 5.150000e+00
4.704089e-02 1.057490e-01 -1.415001e+00 5.250000e+00
2.171866e-01 1.148775e-01 -1.415001e+00 5.350000e+00
1.658895e-01 1.017015e-01 -1.415001e+00 5.450000e+00
1.951356e-01 1.170380e-01 -1.415001e+00 5.550000e+00
-1.013271e-01 1.010529e-01 -1.415001e+00 5.650000e+00
7.762491e-02 8.681445e-02 -1.415001e+00 5.750000e+00
-1.102543e-01 1.002903e-01 -1.415001e+00 5.850000e+00
-5.636329e-02 1.270930e-01 -1.415001e+00 5.950000e+00
nan nan -1.415001e+00 6.050000e+00
nan nan -1.415001e+00 6.150000e+00
nan nan -1.415001e+00 6.250000e+00
nan nan -1.415001e+00 6.350000e+00
nan nan -1.415001e+00 6.450000e+00
nan nan -1.415001e+00 6.550000e+00
nan nan -1.415001e+00 6.650000e+00
nan nan -1.415001e+00 6.750000e+00
nan nan -1.415001e+00 6.850000e+00
nan nan -1.415001e+00 6.950000e+00
3.747490e+01 1.545441e+00 -1.385001e+00 5.000000e-02
9.321961e+00 7.714920e-01 -1.385001e+00 1.500000e-01
1.432255e+00 3.125443e-01 -1.385001e+00 2.500000e-01
6.201287e-01 1.961022e-01 -1.385001e+00 3.500000e-01
5.317189e-01 2.100366e-01 -1.385001e+00 4.500000e-01
6.471341e-01 2.242407e-01 -1.385001e+00 5.500000e-01
3.130627e-01 1.400061e-01 -1.385001e+00 6.500000e-01
6.808684e-02 6.808684e-02 -1.385001e+00 7.500000e-01
1.843595e-01 1.064401e-01 -1.385001e+00 8.500000e-01
1.405362e-04 9.278992e-02 -1.385001e+00 9.500000e-01
-1.302742e-01 9.211782e-02 -1.385001e+00 1.050000e+00
1.227831e-01 1.225545e-01 -1.385001e+00 1.150000e+00
1.352514e-01 9.563742e-02 -1.385001e+00 1.250000e+00
1.203062e-01 1.203188e-01 -1.385001e+00 1.350000e+00
3.262797e-01 1.726161e-01 -1.385001e+00 1.450000e+00
0.000000e+00 0.000000e+00 -1.385001e+00 1.550000e+00
1.231077e-01 8.705032e-02 -1.385001e+00 1.650000e+00
2.664847e-04 9.701045e-02 -1.385001e+00 1.750000e+00
1.789371e-01 1.033096e-01 -1.385001e+00 1.850000e+00
1.338105e-01 9.461843e-02 -1.385001e+00 1.950000e+00
3.078756e-01 1.376866e-01 -1.385001e+00 2.050000e+00
6.311391e-01 2.184020e-01 -1.385001e+00 2.150000e+00
4.594670e-01 1.736628e-01 -1.385001e+00 2.250000e+00
5.972772e-01 1.888761e-01 -1.385001e+00 2.350000e+00
3.402698e-01 1.521736e-01 -1.385001e+00 2.450000e+00
4.584989e-01 1.813380e-01 -1.385001e+00 2.550000e+00
1.952086e-01 1.454817e-01 -1.385001e+00 2.650000e+00
1.123360e-01 1.123868e-01 -1.385001e+00 2.750000e+00
1.858111e-01 1.635806e-01 -1.385001e+00 2.850000e+00
1.710448e-01 1.274491e-01 -1.385001e+00 2.950000e+00
1.203823e-01 8.512326e-02 -1.385001e+00 3.050000e+00
5.733778e-02 5.733778e-02 -1.385001e+00 3.150000e+00
-5.806846e-02 5.806846e-02 -1.385001e+00 3.250000e+00
1.718018e-01 9.918984e-02 -1.385001e+00 3.350000e+00
0.000000e+00 0.000000e+00 -1.385001e+00 3.450000e+00
-4.306960e-04 8.336833e-02 -1.385001e+00 3.550000e+00
-6.162605e-02 6.162605e-02 -1.385001e+00 3.650000e+00
2.997008e-01 1.340312e-01 -1.385001e+00 3.750000e+00
-1.255214e-04 1.329677e-01 -1.385001e+00 3.850000e+00
-6.062346e-02 1.048395e-01 -1.385001e+00 3.950000e+00
-6.694511e-05 1.341608e-01 -1.385001e+00 4.050000e+00
-3.385548e-04 7.799601e-02 -1.385001e+00 4.150000e+00
5.781884e-02 5.781884e-02 -1.385001e+00 4.250000e+00
2.179212e-04 7.474602e-02 -1.385001e+00 4.350000e+00
-3.719738e-04 1.050257e-01 -1.385001e+00 4.450000e+00
1.772274e-01 1.321464e-01 -1.385001e+00 4.550000e+00
5.618388e-02 1.252363e-01 -1.385001e+00 4.650000e+00
9.290251e-04 1.038165e-01 -1.385001e+00 4.750000e+00
2.029820e-01 1.014930e-01 -1.385001e+00 4.850000e+00
-9.907735e-02 1.419977e-01 -1.385001e+00 4.950000e+00
9.937389e-02 7.026817e-02 -1.385001e+00 5.050000e+00
7.050506e-04 1.393358e-01 -1.385001e+00 5.150000e+00
-8.985897e-02 1.389569e-01 -1.385001e+00 5.250000e+00
7.955499e-02 1.150226e-01 -1.385001e+00 5.350000e+00
8.135204e-02 9.859384e-02 -1.385001e+00 5.450000e+00
-8.563605e-04 1.401298e-01 -1.385001e+00 5.550000e+00
-5.498734e-02 1.144269e-01 -1.385001e+00 5.650000e+00
3.813262e-02 7.039061e-02 -1.385001e+00 5.750000e+00
6.871713e-02 1.179556e-01 -1.385001e+00 5.850000e+00
0.000000e+00 0.000000e+00 -1.385001e+00 5.950000e+00
nan nan -1.385001e+00 6.050000e+00
nan nan -1.385001e+00 6.150000e+00
nan nan -1.385001e+00 6.250000e+00
nan nan -1.385001e+00 6.350000e+00
nan nan -1.385001e+00 6.450000e+00
nan nan -1.385001e+00 6.550000e+00
nan nan -1.385001e+00 6.650000e+00
nan nan -1.385001e+00 6.750000e+00
nan nan -1.385001e+00 6.850000e+00
nan nan -1.385001e+00 6.950000e+00
4.242554e+01 1.817313e+00 -1.355001e+00 5.000000e-02
1.021971e+01 8.795741e-01 -1.355001e+00 1.500000e-01
1.010573e+00 2.802829e-01 -1.355001e+00 2.500000e-01
8.998526e-01 2.495746e-01 -1.355001e+00 3.500000e-01
6.247281e-01 2.082429e-01 -1.355001e+00 4.500000e-01
2.151406e-01 1.242116e-01 -1.355001e+00 5.500000e-01
1.976900e-01 1.473997e-01 -1.355001e+00 6.500000e-01
2.710677e-01 1.355339e-01 -1.355001e+00 7.500000e-01
1.868644e-01 1.078864e-01 -1.355001e+00 8.500000e-01
6.211918e-02 6.211918e-02 -1.355001e+00 9.500000e-01
6.578666e-02 6.578666e-02 -1.355001e+00 1.050000e+00
1.806578e-01 1.043029e-01 -1.355001e+00 1.150000e+00
2.592780e-01 1.296396e-01 -1.355001e+00 1.250000e+00
5.979690e-02 1.033691e-01 -1.355001e+00 1.350000e+00
1.235686e-01 1.236351e-01 -1.355001e+00 1.450000e+00
6.340059e-02 6.340059e-02 -1.355001e+00 1.550000e+00
6.028094e-02 6.028095e-02 -1.355001e+00 1.650000e+00
-6.588321e-02 6.588321e-02 -1.355001e+00 1.750000e+00
5.838361e-02 5.838361e-02 -1.355001e+00 1.850000e+00
1.930782e-01 1.440116e-01 -1.355001e+00 1.950000e+00
1.199339e-01 8.480653e-02 -1.355001e+00 2.050000e+00
2.438951e-01 1.219480e-01 -1.355001e+00 2.150000e+00
5.584917e-01 2.059403e-01 -1.355001e+00 2.250000e+00
5.783233e-01 1.828828e-01 -1.355001e+00 2.350000e+00
5.647361e-01 1.882460e-01 -1.355001e+00 2.450000e+00
3.885095e-01 1.468433e-01 -1.355001e+00 2.550000e+00
1.872254e-01 1.080947e-01 -1.355001e+00 2.650000e+00
3.853929e-01 1.456653e-01 -1.355001e+00 2.750000e+00
3.167641e-01 1.677583e-01 -1.355001e+00 2.850000e+00
2.269316e-01 1.134666e-01 -1.355001e+00 2.950000e+00
0.000000e+00 0.000000e+00 -1.355001e+00 3.050000e+00
1.156243e-01 1.156470e-01 -1.355001e+00 3.150000e+00
-1.315059e-01 9.298874e-02 -1.355001e+00 3.250000e+00
1.192877e-01 8.434968e-02 -1.355001e+00 3.350000e+00
6.801154e-02 1.180336e-01 -1.355001e+00 3.450000e+00
1.206260e-01 1.205992e-01 -1.355001e+00 3.550000e+00
1.366971e-01 9.665958e-02 -1.355001e+00 3.650000e+00
5.703872e-02 5.703872e-02 -1.355001e+00 3.750000e+00
1.854027e-01 1.377780e-01 -1.355001e+00 3.850000e+00
1.057752e-01 7.479437e-02 -1.355001e+00 3.950000e+00
5.390361e-02 5.390361e-02 -1.355001e+00 4.050000e+00
1.641640e-01 9.478089e-02 -1.355001e+00 4.150000e+00
1.580105e-01 1.571078e-01 -1.355001e+00 4.250000e+00
1.756210e-04 1.190287e-01 -1.355001e+00 4.350000e+00
1.695615e-01 1.269090e-01 -1.355001e+00 4.450000e+00
2.069589e-01 1.464853e-01 -1.355001e+00 4.550000e+00
8.539101e-04 1.013963e-01 -1.355001e+00 4.650000e+00
5.295536e-04 9.956399e-02 -1.355001e+00 4.750000e+00
-4.912718e-02 1.112226e-01 -1.355001e+00 4.850000e+00
9.465326e-02 1.323486e-01 -1.355001e+00 4.950000e+00
4.386254e-02 7.653390e-02 -1.355001e+00 5.050000e+00
-1.303262e-01 1.307720e-01 -1.355001e+00 5.150000e+00
7.945598e-02 1.135360e-01 -1.355001e+00 5.250000e+00
1.998516e-01 1.642120e-01 -1.355001e+00 5.350000e+00
1.977261e-01 1.228411e-01 -1.355001e+00 5.450000e+00
1.077560e-01 1.094303e-01 -1.355001e+00 5.550000e+00
7.660034e-02 8.660411e-02 -1.355001e+00 5.650000e+00
2.470225e-02 8.946404e-02 -1.355001e+00 5.750000e+00
0.000000e+00 0.000000e+00 -1.355001e+00 5.850000e+00
nan nan -1.355001e+00 5.950000e+00
nan nan -1.355001e+00 6.050000e+00
nan nan -1.355001e+00 6.150000e+00
nan nan -1.355001e+00 6.250000e+00
nan nan -1.355001e+00 6.350000e+00
nan nan -1.355001e+00 6.450000e+00
nan nan -1.355001e+00 6.550000e+00
nan nan -1.355001e+00 6.650000e+00
nan nan -1.355001e+00 6.750000e+00
nan nan -1.355001e+00 6.850000e+00
nan nan -1.355001e+00 6.950000e+00
3.892058e+01 1.652089e+00 -1.325001e+00 5.000000e-02
1.204584e+01 9.028755e-01 -1.325001e+00 1.500000e-01
1.976007e+00 3.734311e-01 -1.325001e+00 2.500000e-01
8.161547e-01 2.460807e-01 -1.325001e+00 3.500000e-01
3.541686e-01 1.875383e-01 -1.325001e+00 4.500000e-01
5.945839e-01 2.102177e-01 -1.325001e+00 5.500000e-01
3.564070e-01 1.593906e-01 -1.325001e+00 6.500000e-01
7.315862e-02 7.315861e-02 -1.325001e+00 7.500000e-01
1.468761e-01 1.038571e-01 -1.325001e+00 8.500000e-01
0.000000e+00 0.000000e+00 -1.325001e+00 9.500000e-01
7.532453e-02 7.532453e-02 -1.325001e+00 1.050000e+00
2.108202e-01 1.217173e-01 -1.325001e+00 1.150000e+00
1.466687e-01 1.037104e-01 -1.325001e+00 1.250000e+00
1.364763e-01 9.650350e-02 -1.325001e+00 1.350000e+00
1.365558e-01 9.655957e-02 -1.325001e+00 1.450000e+00
-6.851633e-02 1.188260e-01 -1.325001e+00 1.550000e+00
6.481242e-02 6.481242e-02 -1.325001e+00 1.650000e+00
1.378911e-01 9.750376e-02 -1.325001e+00 1.750000e+00
1.252071e-01 8.853523e-02 -1.325001e+00 1.850000e+00
1.354721e-01 9.579323e-02 -1.325001e+00 1.950000e+00
1.265322e-01 8.947182e-02 -1.325001e+00 2.050000e+00
1.967745e-01 1.136082e-01 -1.325001e+00 2.150000e+00
5.888700e-01 1.962908e-01 -1.325001e+00 2.250000e+00
6.474783e-01 2.047516e-01 -1.325001e+00 2.350000e+00
7.952940e-01 2.295825e-01 -1.325001e+00 2.450000e+00
5.086001e-01 2.011732e-01 -1.325001e+00 2.550000e+00
4.106691e-01 1.676557e-01 -1.325001e+00 2.650000e+00
2.569741e-01 1.572450e-01 -1.325001e+00 2.750000e+00
4.756151e-01 1.797666e-01 -1.325001e+00 2.850000e+00
1.212913e-01 1.218635e-01 -1.325001e+00 2.950000e+00
6.896820e-02 1.192159e-01 -1.325001e+00 3.050000e+00
1.219770e-01 8.625088e-02 -1.325001e+00 3.150000e+00
1.307789e-01 9.247525e-02 -1.325001e+00 3.250000e+00
1.733491e-01 1.000835e-01 -1.325001e+00 3.350000e+00
-1.128730e-04 8.541361e-02 -1.325001e+00 3.450000e+00
-5.346788e-02 9.287217e-02 -1.325001e+00 3.550000e+00
5.262781e-04 1.097791e-01 -1.325001e+00 3.650000e+00
1.068969e-01 7.558753e-02 -1.325001e+00 3.750000e+00
1.053258e-01 1.291694e-01 -1.325001e+00 3.850000e+00
2.276387e-01 1.393960e-01 -1.325001e+00 3.950000e+00
-1.452276e-05 1.071463e-01 -1.325001e+00 4.050000e+00
4.772649e-01 1.687404e-01 -1.325001e+00 4.150000e+00
5.690393e-02 5.690393e-02 -1.325001e+00 4.250000e+00
1.015991e-01 7.184144e-02 -1.325001e+00 4.350000e+00
5.029609e-02 8.703007e-02 -1.325001e+00 4.450000e+00
9.873643e-02 9.872018e-02 -1.325001e+00 4.550000e+00
9.977346e-02 7.055061e-02 -1.325001e+00 4.650000e+00
9.808091e-02 1.205261e-01 -1.325001e+00 4.750000e+00
8.996389e-02 1.111322e-01 -1.325001e+00 4.850000e+00
1.337945e-01 1.465066e-01 -1.325001e+00 4.950000e+00
-1.288315e-01 1.643292e-01 -1.325001e+00 5.050000e+00
3.985602e-02 1.186007e-01 -1.325001e+00 5.150000e+00
2.340038e-01 1.359389e-01 -1.325001e+00 5.250000e+00
2.263615e-01 1.331214e-01 -1.325001e+00 5.350000e+00
1.082384e-01 1.086852e-01 -1.325001e+00 5.450000e+00
1.591505e-01 1.022772e-01 -1.325001e+00 5.550000e+00
8.303129e-02 7.733503e-02 -1.325001e+00 5.650000e+00
-4.126258e-01 4.126259e-01 -1.325001e+00 5.750000e+00
nan nan -1.325001e+00 5.850000e+00
nan nan -1.325001e+00 5.950000e+00
nan nan -1.325001e+00 6.050000e+00
nan nan -1.325001e+00 6.150000e+00
nan nan -1.325001e+00 6.250000e+00
nan nan -1.325001e+00 6.350000e+00
nan nan -1.325001e+00 6.450000e+00
nan nan -1.325001e+00 6.550000e+00
nan nan -1.325001e+00 6.650000e+00
nan nan -1.325001e+00 6.750000e+00
nan nan -1.325001e+00 6.850000e+00
nan nan -1.325001e+00 6.950000e+00
3.990109e+01 1.557871e+00 -1.295001e+00 5.000000e-02
1.063249e+01 8.037420e-01 -1.295001e+00 1.500000e-01
3.463290e+00 4.547529e-01 -1.295001e+00 2.500000e-01
6.728540e-01 2.028736e-01 -1.295001e+00 3.500000e-01
3.017483e-01 1.597696e-01 -1.295001e+00 4.500000e-01
3.192695e-01 1.427819e-01 -1.295001e+00 5.500000e-01
1.275306e-01 9.017781e-02 -1.295001e+00 6.500000e-01
1.914226e-01 1.105182e-01 -1.295001e+00 7.500000e-01
6.498744e-02 1.134763e-01 -1.295001e+00 8.500000e-01
1.687646e-04 9.131471e-02 -1.295001e+00 9.500000e-01
1.371113e-01 9.695243e-02 -1.295001e+00 1.050000e+00
6.584376e-02 1.140773e-01 -1.295001e+00 1.150000e+00
0.000000e+00 0.000000e+00 -1.295001e+00 1.250000e+00
0.000000e+00 0.000000e+00 -1.295001e+00 1.350000e+00
2.054118e-01 1.185947e-01 -1.295001e+00 1.450000e+00
-7.042363e-02 7.042363e-02 -1.295001e+00 1.550000e+00
6.798234e-02 6.798234e-02 -1.295001e+00 1.650000e+00
0.000000e+00 0.000000e+00 -1.295001e+00 1.750000e+00
1.337729e-01 9.459175e-02 -1.295001e+00 1.850000e+00
2.727479e-04 1.393052e-01 -1.295001e+00 1.950000e+00
1.329404e-01 9.400337e-02 -1.295001e+00 2.050000e+00
1.340763e-01 9.480628e-02 -1.295001e+00 2.150000e+00
3.289656e-01 1.471181e-01 -1.295001e+00 2.250000e+00
4.511041e-01 1.705021e-01 -1.295001e+00 2.350000e+00
6.484801e-01 2.050682e-01 -1.295001e+00 2.450000e+00
7.455834e-01 2.152323e-01 -1.295001e+00 2.550000e+00
8.122209e-01 2.252706e-01 -1.295001e+00 2.650000e+00
3.517836e-01 1.857831e-01 -1.295001e+00 2.750000e+00
2.974880e-01 1.330412e-01 -1.295001e+00 2.850000e+00
5.060332e-01 1.686785e-01 -1.295001e+00 2.950000e+00
2.239730e-01 1.368828e-01 -1.295001e+00 3.050000e+00
-5.279659e-02 1.186275e-01 -1.295001e+00 3.150000e+00
1.621898e-01 9.364051e-02 -1.295001e+00 3.250000e+00
3.187462e-01 1.301281e-01 -1.295001e+00 3.350000e+00
1.912234e-04 7.433775e-02 -1.295001e+00 3.450000e+00
5.519810e-02 5.519810e-02 -1.295001e+00 3.550000e+00
1.592715e-01 1.189192e-01 -1.295001e+00 3.650000e+00
1.169879e-01 8.272317e-02 -1.295001e+00 3.750000e+00
5.617236e-02 1.254973e-01 -1.295001e+00 3.850000e+00
5.973820e-02 1.026176e-01 -1.295001e+00 3.950000e+00
1.108995e-01 1.359906e-01 -1.295001e+00 4.050000e+00
4.969631e-02 8.611705e-02 -1.295001e+00 4.150000e+00
1.982211e-01 1.210882e-01 -1.295001e+00 4.250000e+00
2.487188e-01 1.112310e-01 -1.295001e+00 4.350000e+00
1.987737e-01 9.938789e-02 -1.295001e+00 4.450000e+00
1.012749e-01 7.161266e-02 -1.295001e+00 4.550000e+00
1.854101e-01 1.310073e-01 -1.295001e+00 4.650000e+00
4.312407e-02 7.537689e-02 -1.295001e+00 4.750000e+00
1.324936e-01 9.830360e-02 -1.295001e+00 4.850000e+00
-2.408794e-05 1.155990e-01 -1.295001e+00 4.950000e+00
2.367146e-01 1.119471e-01 -1.295001e+00 5.050000e+00
7.776269e-02 7.752721e-02 -1.295001e+00 5.150000e+00
-3.002812e-02 1.136690e-01 -1.295001e+00 5.250000e+00
8.273233e-02 1.052702e-01 -1.295001e+00 5.350000e+00
1.430200e-01 7.911253e-02 -1.295001e+00 5.450000e+00
-3.705201e-02 7.374853e-02 -1.295001e+00 5.550000e+00
-1.690403e-01 2.918809e-01 -1.295001e+00 5.650000e+00
nan nan -1.295001e+00 5.750000e+00
nan nan -1.295001e+00 5.850000e+00
nan nan -1.295001e+00 5.950000e+00
nan nan -1.295001e+00 6.050000e+00
nan nan -1.295001e+00 6.150000e+00
nan nan -1.295001e+00 6.250000e+00
nan nan -1.295001e+00 6.350000e+00
nan nan -1.295001e+00 6.450000e+00
nan nan -1.295001e+00 6.550000e+00
nan nan -1.295001e+00 6.650000e+00
nan nan -1.295001e+00 6.750000e+00
nan nan -1.295001e+00 6.850000e+00
nan nan -1.295001e+00 6.950000e+00
3.887827e+01 1.515635e+00 -1.265001e+00 5.000000e-02
9.736664e+00 7.579995e-01 -1.265001e+00 1.500000e-01
1.642791e+00 3.214319e-01 -1.265001e+00 2.500000e-01
7.090705e-01 2.046913e-01 -1.265001e+00 3.500000e-01
4.085280e-01 1.544094e-01 -1.265001e+00 4.500000e-01
1.763542e-01 1.018182e-01 -1.265001e+00 5.500000e-01
5.270953e-01 1.756987e-01 -1.265001e+00 6.500000e-01
5.865392e-02 5.865392e-02 -1.265001e+00 7.500000e-01
2.346802e-01 1.173403e-01 -1.265001e+00 8.500000e-01
5.794262e-02 5.794262e-02 -1.265001e+00 9.500000e-01
0.000000e+00 0.000000e+00 -1.265001e+00 1.050000e+00
0.000000e+00 0.000000e+00 -1.265001e+00 1.150000e+00
5.803385e-02 5.803386e-02 -1.265001e+00 1.250000e+00
5.743751e-02 5.743752e-02 -1.265001e+00 1.350000e+00
5.756596e-02 5.756595e-02 -1.265001e+00 1.450000e+00
1.153502e-01 8.156502e-02 -1.265001e+00 1.550000e+00
5.749029e-02 5.749029e-02 -1.265001e+00 1.650000e+00
5.788831e-02 5.788831e-02 -1.265001e+00 1.750000e+00
1.128272e-01 7.978085e-02 -1.265001e+00 1.850000e+00
1.149165e-01 8.125826e-02 -1.265001e+00 1.950000e+00
1.101974e-01 7.792146e-02 -1.265001e+00 2.050000e+00
2.239973e-01 1.119989e-01 -1.265001e+00 2.150000e+00
4.359706e-01 1.541393e-01 -1.265001e+00 2.250000e+00
3.860097e-01 1.655050e-01 -1.265001e+00 2.350000e+00
1.029316e+00 2.361421e-01 -1.265001e+00 2.450000e+00
9.899246e-01 2.460245e-01 -1.265001e+00 2.550000e+00
6.984874e-01 1.937264e-01 -1.265001e+00 2.650000e+00
2.679333e-01 1.198241e-01 -1.265001e+00 2.750000e+00
2.637779e-01 1.179656e-01 -1.265001e+00 2.850000e+00
2.678401e-01 1.197822e-01 -1.265001e+00 2.950000e+00
2.615568e-01 1.169721e-01 -1.265001e+00 3.050000e+00
1.656101e-01 1.461331e-01 -1.265001e+00 3.150000e+00
-1.077929e-01 1.323208e-01 -1.265001e+00 3.250000e+00
1.150427e-01 1.152569e-01 -1.265001e+00 3.350000e+00
-5.701275e-02 5.701276e-02 -1.265001e+00 3.450000e+00
1.762133e-01 1.017368e-01 -1.265001e+00 3.550000e+00
1.165057e-01 1.163202e-01 -1.265001e+00 3.650000e+00
1.107360e-01 7.830281e-02 -1.265001e+00 3.750000e+00
-5.271901e-02 9.135558e-02 -1.265001e+00 3.850000e+00
9.540892e-02 6.746450e-02 -1.265001e+00 3.950000e+00
